"","Corp.x","Corp.Name.x","School","School.Name.x","Performance.Points...3.8..2017","Performance.Weight...3.8..2017","Growth.Points...4.8..2017","Growth.Weight...4.8..2017","Performance.Points...10..2017","Performance.Weight...10..2017","Growth.Points...10.12..2017","Growth.Weight...10.12..2017","Mult..Measures.Points...12..2017","Mult..Measures.Weight...12..2017","Overall.Points.2017","Overall.Grade.2017","Performance.Points...3.8..2018","Performance.Weight...3.8..2018","Growth.Points...4.8..2018","Growth.Weight...4.8..2018","Performance.Points...10..2018","Performance.Weight...10..2018","Growth.Points...10.12..2018","Growth.Weight...10.12..2018","Mult..Measures.Points...12..2018","Mult..Measures.Weight...12..2018","Overall.Points.2018","Overall.Grade.2018","TraditionalPublic"
"1172",6065,"West Noble School Corporation","6510","West Noble Elementary School",60.4,0.5,95.5,0.5,NA,NA,NA,NA,NA,NA,78,"C",60.5,0.5,103.8,0.5,NA,NA,NA,NA,NA,NA,82.2,"B",1
"1173",6080,"Rising Sun-Ohio Co Com","6511","Ohio County Elementary School",55.7,0.5,83.2,0.5,NA,NA,NA,NA,NA,NA,69.5,"D",62.5,0.5,107.9,0.5,NA,NA,NA,NA,NA,NA,85.2,"B",1
"1174",6080,"Rising Sun-Ohio Co Com","6513","Rising Sun High School",NA,NA,NA,NA,51,0.2,129.8,0.2,100,0.6,96.2,"A",NA,NA,NA,NA,41.6,0.2,119.6,0.2,100,0.6,92.2,"A",1
"1175",6145,"Orleans Community Schools","6573","Orleans Jr-Sr High School",48.2,0.173,100.1,0.173,69,0.131,124.1,0.131,100,0.392,90.2,"A",49.6,0.18,91.9,0.18,61.7,0.128,136.8,0.128,100.8,0.384,89.6,"B",1
"1176",6145,"Orleans Community Schools","6577","Orleans Elementary School",66.9,0.5,101.2,0.5,NA,NA,NA,NA,NA,NA,84.1,"B",65.5,0.5,100.2,0.5,NA,NA,NA,NA,NA,NA,82.9,"B",1
"1177",6155,"Paoli Community School Corp","6581","Paoli Jr & Sr High School",55.4,0.158,102.5,0.158,52.1,0.137,74.3,0.137,90.9,0.41,79.5,"C",56.2,0.169,102.2,0.169,49.8,0.132,103.4,0.132,100,0.397,86.7,"B",1
"1178",6155,"Paoli Community School Corp","6587","Throop Elementary School",58.3,0.5,95.6,0.5,NA,NA,NA,NA,NA,NA,77,"C",55.8,0.5,90.1,0.5,NA,NA,NA,NA,NA,NA,73,"C",1
"1179",6160,"Springs Valley Com School Corp","6589","Springs Valley Comm High School",55.5,0.214,88.4,0.214,54.6,0.114,94.5,0.114,100.7,0.343,82.3,"B",49,0.215,79.5,0.215,51.2,0.114,85.8,0.114,92.1,0.342,74.8,"C",1
"1180",6160,"Springs Valley Com School Corp","6591","Springs Valley Elementary School",67.4,0.5,83.1,0.5,NA,NA,NA,NA,NA,NA,75.3,"C",64,0.5,97.3,0.5,NA,NA,NA,NA,NA,NA,80.7,"B",1
"1181",6195,"Spencer-Owen Community Schools","6597","Owen Valley Middle School",54.9,0.5,103.7,0.5,NA,NA,NA,NA,NA,NA,79.3,"C",51.5,0.5,79.2,0.5,NA,NA,NA,NA,NA,NA,65.4,"D",1
"1182",6195,"Spencer-Owen Community Schools","6601","Patricksburg Elementary School",56.7,0.5,82.9,0.5,NA,NA,NA,NA,NA,NA,69.8,"D",45,0.5,83.4,0.5,NA,NA,NA,NA,NA,NA,64.2,"D",1
"1183",6195,"Spencer-Owen Community Schools","6605","Gosport Elementary School",64.9,0.5,104.5,0.5,NA,NA,NA,NA,NA,NA,84.7,"B",66.1,0.5,115.9,0.5,NA,NA,NA,NA,NA,NA,91,"A",1
"1184",6195,"Spencer-Owen Community Schools","6613","Owen Valley Community High School",NA,NA,NA,NA,43.4,0.2,78.9,0.2,94.9,0.6,81.4,"B",NA,NA,NA,NA,40.1,0.2,76.1,0.2,100.6,0.6,83.6,"B",1
"1185",6195,"Spencer-Owen Community Schools","6617","Spencer Elementary School",58,0.5,107.7,0.5,NA,NA,NA,NA,NA,NA,82.9,"B",51.3,0.5,91.9,0.5,NA,NA,NA,NA,NA,NA,71.6,"C",1
"1186",6195,"Spencer-Owen Community Schools","6619","McCormick's Creek Elementary Sch",57.6,0.5,94.8,0.5,NA,NA,NA,NA,NA,NA,76.2,"C",65.7,0.5,102.3,0.5,NA,NA,NA,NA,NA,NA,84,"B",1
"1187",6260,"Southwest Parke Com Sch Corp","6621","Rosedale Elementary School",57.1,0.5,86.8,0.5,NA,NA,NA,NA,NA,NA,72,"C",54.3,0.5,93.4,0.5,NA,NA,NA,NA,NA,NA,73.9,"C",1
"1188",6260,"Southwest Parke Com Sch Corp","6627","Riverton Parke Jr-Sr High School",50.4,0.18,114.6,0.18,34,0.128,124.1,0.128,92.2,0.384,85.3,"B",41,0.163,84,0.163,44.8,0.135,132.5,0.135,94.2,0.404,82.4,"B",1
"1189",6260,"Southwest Parke Com Sch Corp","6629","Montezuma Elementary School",42,0.5,74.6,0.5,NA,NA,NA,NA,NA,NA,58.3,"F",53.8,0.5,87.9,0.5,NA,NA,NA,NA,NA,NA,70.9,"C",1
"1190",6325,"Perry Central Com Schools Corp","6705","Perry Central Elementary School",82,0.5,120.8,0.5,NA,NA,NA,NA,NA,NA,101.4,"A",75.5,0.5,89.1,0.5,NA,NA,NA,NA,NA,NA,82.3,"B",1
"1191",6325,"Perry Central Com Schools Corp","6708","Perry Central Jr-Sr High School",65.2,0.165,90.3,0.165,58.8,0.134,96.6,0.134,100,0.42,86.7,"B",66,0.168,100.2,0.168,58.4,0.133,119.5,0.133,100,0.398,91.4,"A",1
"1192",6350,"Tell City-Troy Twp School Corp","6741","Tell City Jr-Sr High School",76.4,0.172,105.4,0.172,64,0.131,99.9,0.131,100,0.393,92,"A",78.3,0.187,120.1,0.187,46.5,0.125,89.6,0.125,100,0.376,91.7,"A",1
"1193",6375,"North Central Parke Comm Schl Corp","6637","Rockville Jr-Sr High School",49.1,0.178,88.7,0.178,42.8,0.129,98.1,0.129,100.9,0.386,81.7,"B",43.2,0.173,85,0.173,27.5,0.131,93.7,0.131,93,0.392,74.5,"C",1
"1194",6375,"North Central Parke Comm Schl Corp","6645","Rockville Elementary School",55.2,0.5,98,0.5,NA,NA,NA,NA,NA,NA,76.6,"C",59.8,0.5,92.5,0.5,NA,NA,NA,NA,NA,NA,76.2,"C",1
"1195",6375,"North Central Parke Comm Schl Corp","6647","Turkey Run Elementary School",65.1,0.5,105.5,0.5,NA,NA,NA,NA,NA,NA,85.3,"B",63.1,0.5,82.4,0.5,NA,NA,NA,NA,NA,NA,72.8,"C",1
"1196",6375,"North Central Parke Comm Schl Corp","6649","Turkey Run Jr-Sr High School",42,0.142,97.7,0.142,43.9,0.286,NA,NA,100,0.43,75.4,"C",45.6,0.15,75.8,0.15,51.6,0.14,120.3,0.14,91.9,0.42,80.9,"B",1
"1197",6445,"Pike County School Corp","6763","Pike Central High School",NA,NA,NA,NA,43.4,0.2,86.5,0.2,94.7,0.6,82.8,"B",NA,NA,NA,NA,45.1,0.2,95.4,0.2,100.4,0.6,88.3,"B",1
"1198",6445,"Pike County School Corp","6768","Pike Central Middle School",56,0.5,106.6,0.5,NA,NA,NA,NA,NA,NA,81.3,"B",51.5,0.5,93.8,0.5,NA,NA,NA,NA,NA,NA,72.7,"C",1
"1199",6445,"Pike County School Corp","6808","Winslow Elementary School",52.2,0.5,88.9,0.5,NA,NA,NA,NA,NA,NA,70.6,"C",53,0.5,103.5,0.5,NA,NA,NA,NA,NA,NA,78.3,"C",1
"1200",6445,"Pike County School Corp","6809","Petersburg Elementary School",54,0.5,93.3,0.5,NA,NA,NA,NA,NA,NA,73.7,"C",53.1,0.5,93,0.5,NA,NA,NA,NA,NA,NA,73.1,"C",1
"1201",6460,"M S D Boone Township","6813","Hebron High School",NA,NA,NA,NA,52.5,0.2,89.4,0.2,100.6,0.6,88.7,"B",NA,NA,NA,NA,51.2,0.2,110.7,0.2,100,0.6,92.4,"A",1
"1202",6460,"M S D Boone Township","6814","Hebron Middle School",65.7,0.5,110.3,0.5,NA,NA,NA,NA,NA,NA,88,"B",63.3,0.5,104.1,0.5,NA,NA,NA,NA,NA,NA,83.7,"B",1
"1203",6460,"M S D Boone Township","6815","Hebron Elementary School",75.1,0.5,75,0.5,NA,NA,NA,NA,NA,NA,75.1,"C",73,0.5,86.1,0.5,NA,NA,NA,NA,NA,NA,79.6,"C",1
"1204",6470,"Duneland School Corporation","6817","Jackson Elementary School",82.3,0.5,111,0.5,NA,NA,NA,NA,NA,NA,96.7,"A",83.6,0.5,101.9,0.5,NA,NA,NA,NA,NA,NA,92.8,"A",1
"1205",6470,"Duneland School Corporation","6819","Brummitt Elementary School",73.6,0.5,83.7,0.5,NA,NA,NA,NA,NA,NA,78.7,"C",78.2,0.5,93.3,0.5,NA,NA,NA,NA,NA,NA,85.8,"B",1
"1206",6470,"Duneland School Corporation","6821","Liberty Intermediate School",76.2,0.5,96.7,0.5,NA,NA,NA,NA,NA,NA,86.5,"B",80,0.5,102.8,0.5,NA,NA,NA,NA,NA,NA,91.4,"A",1
"1207",6470,"Duneland School Corporation","6823","Liberty Elementary School",73,0.5,93.9,0.5,NA,NA,NA,NA,NA,NA,83.5,"B",77.5,0.5,114.6,0.5,NA,NA,NA,NA,NA,NA,96.1,"A",1
"1208",6470,"Duneland School Corporation","6925","Chesterton Senior High School",NA,NA,NA,NA,62.1,0.2,97.5,0.2,100.7,0.6,92.3,"A",NA,NA,NA,NA,60.3,0.2,109.5,0.2,100.6,0.6,94.3,"A",1
"1209",6470,"Duneland School Corporation","6927","Westchester Intermediate School",76.4,0.5,114.7,0.5,NA,NA,NA,NA,NA,NA,95.6,"A",67.4,0.5,91.8,0.5,NA,NA,NA,NA,NA,NA,79.6,"C",1
"1210",6470,"Duneland School Corporation","6928","Bailly Elementary School",70.2,0.5,99.6,0.5,NA,NA,NA,NA,NA,NA,84.9,"B",69,0.5,98.9,0.5,NA,NA,NA,NA,NA,NA,84,"B",1
"1211",6470,"Duneland School Corporation","6930","Chesterton Middle School",70.8,0.5,107,0.5,NA,NA,NA,NA,NA,NA,88.9,"B",66.6,0.5,91,0.5,NA,NA,NA,NA,NA,NA,78.8,"C",1
"1212",6470,"Duneland School Corporation","6941","Newton Yost Elementary School",69.7,0.5,89.9,0.5,NA,NA,NA,NA,NA,NA,79.8,"C",71.5,0.5,93.6,0.5,NA,NA,NA,NA,NA,NA,82.6,"B",1
"1213",6510,"East Porter County School Corp","6825","Morgan Township Middle/High School",74.7,0.211,89.5,0.211,57.9,0.116,125,0.116,100,0.347,90.6,"A",77,0.213,97.3,0.213,50.9,0.115,118,0.115,100,0.344,90.9,"A",1
"1214",6510,"East Porter County School Corp","6828","Morgan Township Elementary School",82.9,0.5,122,0.5,NA,NA,NA,NA,NA,NA,102.5,"A",87,0.5,121.2,0.5,NA,NA,NA,NA,NA,NA,104.1,"A",1
"1215",6510,"East Porter County School Corp","6833","Kouts Middle/High School",74.3,0.217,92.5,0.217,53.9,0.113,106.2,0.113,100,0.34,88.3,"B",72.5,0.207,101.3,0.207,57.5,0.117,97.2,0.117,100,0.352,89.3,"B",1
"1216",6510,"East Porter County School Corp","6835","Kouts Elementary School",78.3,0.5,98.1,0.5,NA,NA,NA,NA,NA,NA,88.2,"B",77.2,0.5,97.4,0.5,NA,NA,NA,NA,NA,NA,87.3,"B",1
"1217",6510,"East Porter County School Corp","6849","Washington Twp Middle/High School",71,0.226,89.2,0.226,75.4,0.11,126,0.11,100,0.329,91.3,"A",71.9,0.211,90.8,0.211,70.3,0.116,131.6,0.116,95.1,0.347,90.8,"A",1
"1218",6510,"East Porter County School Corp","6852","Washington Twp Elementary School",86.4,0.5,106.5,0.5,NA,NA,NA,NA,NA,NA,96.5,"A",83.5,0.5,90.1,0.5,NA,NA,NA,NA,NA,NA,86.8,"B",1
"1219",6520,"Porter Township School Corp","6837","Boone Grove Elementary School",64.4,0.5,84.3,0.5,NA,NA,NA,NA,NA,NA,74.4,"C",65.8,0.5,88.9,0.5,NA,NA,NA,NA,NA,NA,77.4,"C",1
"1220",6520,"Porter Township School Corp","6838","Boone Grove High School",NA,NA,NA,NA,52.9,0.2,116.4,0.2,100,0.6,93.9,"A",NA,NA,NA,NA,48.2,0.2,125.3,0.2,101.2,0.6,95.4,"A",1
"1221",6520,"Porter Township School Corp","6839","Boone Grove Middle School",59.5,0.5,103,0.5,NA,NA,NA,NA,NA,NA,81.3,"B",62,0.5,100.1,0.5,NA,NA,NA,NA,NA,NA,81.1,"B",1
"1222",6520,"Porter Township School Corp","6840","Porter Lakes Elementary School",79.3,0.5,84.3,0.5,NA,NA,NA,NA,NA,NA,81.8,"B",65.8,0.5,88.9,0.5,NA,NA,NA,NA,NA,NA,77.4,"C",1
"1223",6530,"Union Township School Corp","6841","Wheeler High School",NA,NA,NA,NA,54.5,0.2,110.8,0.2,100,0.6,93.1,"A",NA,NA,NA,NA,52.5,0.2,91.4,0.2,100,0.6,88.8,"B",1
"1224",6530,"Union Township School Corp","6843","Union Township Middle School",72.6,0.5,111.3,0.5,NA,NA,NA,NA,NA,NA,92,"A",77.2,0.5,107.2,0.5,NA,NA,NA,NA,NA,NA,92.2,"A",1
"1225",6530,"Union Township School Corp","6845","Union Center Elementary School",86.6,0.5,100.5,0.5,NA,NA,NA,NA,NA,NA,93.6,"A",85.5,0.5,96.6,0.5,NA,NA,NA,NA,NA,NA,91.1,"A",1
"1226",6530,"Union Township School Corp","6846","John Simatovich Elementary School",81.9,0.5,110.7,0.5,NA,NA,NA,NA,NA,NA,96.3,"A",80.6,0.5,91.1,0.5,NA,NA,NA,NA,NA,NA,85.9,"B",1
"1227",6550,"Portage Township Schools","6853","Portage High School",NA,NA,NA,NA,43.8,0.2,84.5,0.2,100.5,0.6,86,"B",NA,NA,NA,NA,43.9,0.2,96.5,0.2,100.2,0.6,88.2,"B",1
"1228",6550,"Portage Township Schools","6857","Wallace Aylesworth Elementary",70,0.5,112.1,0.5,NA,NA,NA,NA,NA,NA,91.1,"A",69.4,0.5,91,0.5,NA,NA,NA,NA,NA,NA,80.2,"B",1
"1229",6550,"Portage Township Schools","6859","William Fegely Middle School",63,0.5,105.6,0.5,NA,NA,NA,NA,NA,NA,84.3,"B",60.4,0.5,105,0.5,NA,NA,NA,NA,NA,NA,82.7,"B",1
"1230",6550,"Portage Township Schools","6861","Crisman Elementary School",65.4,0.5,84.8,0.5,NA,NA,NA,NA,NA,NA,75.1,"C",70.1,0.5,101.2,0.5,NA,NA,NA,NA,NA,NA,85.7,"B",1
"1231",6550,"Portage Township Schools","6865","Central Elementary School",64.3,0.5,91.8,0.5,NA,NA,NA,NA,NA,NA,78.1,"C",62.8,0.5,88.8,0.5,NA,NA,NA,NA,NA,NA,75.8,"C",1
"1232",6550,"Portage Township Schools","6869","Ethel R Jones Elementary School",71,0.5,107.6,0.5,NA,NA,NA,NA,NA,NA,89.3,"B",70.9,0.5,108.5,0.5,NA,NA,NA,NA,NA,NA,89.7,"B",1
"1233",6550,"Portage Township Schools","6871","Willowcreek Middle School",62.1,0.5,99.3,0.5,NA,NA,NA,NA,NA,NA,80.7,"B",62.9,0.5,107.8,0.5,NA,NA,NA,NA,NA,NA,85.4,"B",1
"1234",6550,"Portage Township Schools","6874","Rowena Kyle Elementary School",68,0.5,80.7,0.5,NA,NA,NA,NA,NA,NA,74.4,"C",73.6,0.5,90.1,0.5,NA,NA,NA,NA,NA,NA,81.9,"B",1
"1235",6550,"Portage Township Schools","6876","Paul Saylor Elementary School",56.3,0.5,88.7,0.5,NA,NA,NA,NA,NA,NA,72.5,"C",56.1,0.5,105.2,0.5,NA,NA,NA,NA,NA,NA,80.7,"B",1
"1236",6550,"Portage Township Schools","6877","George L Myers Elementary School",65.7,0.5,83.4,0.5,NA,NA,NA,NA,NA,NA,74.6,"C",71.1,0.5,91.7,0.5,NA,NA,NA,NA,NA,NA,81.4,"B",1
"1237",6550,"Portage Township Schools","6879","South Haven Elementary School",56,0.5,86.1,0.5,NA,NA,NA,NA,NA,NA,71.1,"C",56.2,0.5,108.8,0.5,NA,NA,NA,NA,NA,NA,82.5,"B",1
"1238",6560,"Valparaiso Community Schools","6881","Valparaiso High School",NA,NA,NA,NA,60.5,0.2,107.5,0.2,100.4,0.6,93.8,"A",NA,NA,NA,NA,67.4,0.2,114.6,0.2,100.4,0.6,96.6,"A",1
"1239",6560,"Valparaiso Community Schools","6885","Benjamin Franklin Middle School",76.4,0.5,92.2,0.5,NA,NA,NA,NA,NA,NA,84.3,"B",78.3,0.5,103.1,0.5,NA,NA,NA,NA,NA,NA,90.7,"A",1
"1240",6560,"Valparaiso Community Schools","6887","Thomas Jefferson Middle School",72.3,0.5,108.7,0.5,NA,NA,NA,NA,NA,NA,90.5,"A",73,0.5,114.8,0.5,NA,NA,NA,NA,NA,NA,93.9,"A",1
"1241",6560,"Valparaiso Community Schools","6888","Thomas Jefferson Elementary School",89.6,0.5,127.8,0.5,NA,NA,NA,NA,NA,NA,108.7,"A",81.4,0.5,103,0.5,NA,NA,NA,NA,NA,NA,92.2,"A",1
"1242",6560,"Valparaiso Community Schools","6891","Central Elementary School",80.1,0.5,95.5,0.5,NA,NA,NA,NA,NA,NA,87.8,"B",78.5,0.5,109.9,0.5,NA,NA,NA,NA,NA,NA,94.2,"A",1
"1243",6560,"Valparaiso Community Schools","6893","Flint Lake Elementary School",69,0.5,101.2,0.5,NA,NA,NA,NA,NA,NA,85.1,"B",75.3,0.5,110.1,0.5,NA,NA,NA,NA,NA,NA,92.7,"A",1
"1244",6560,"Valparaiso Community Schools","6897","Cooks Corners Elementary School",80.2,0.5,104.5,0.5,NA,NA,NA,NA,NA,NA,92.4,"A",82.5,0.5,98.4,0.5,NA,NA,NA,NA,NA,NA,90.5,"A",1
"1245",6560,"Valparaiso Community Schools","6913","Memorial Elementary School",91.2,0.5,112.5,0.5,NA,NA,NA,NA,NA,NA,101.9,"A",87.4,0.5,89.5,0.5,NA,NA,NA,NA,NA,NA,88.5,"B",1
"1246",6560,"Valparaiso Community Schools","6917","Northview Elementary School",88.4,0.5,116.4,0.5,NA,NA,NA,NA,NA,NA,102.4,"A",88,0.5,106.8,0.5,NA,NA,NA,NA,NA,NA,97.4,"A",1
"1247",6560,"Valparaiso Community Schools","6921","Parkview Elementary School",72.7,0.5,105.5,0.5,NA,NA,NA,NA,NA,NA,89.1,"B",74.8,0.5,107.3,0.5,NA,NA,NA,NA,NA,NA,91.1,"A",1
"1248",6590,"M S D Mount Vernon","6949","Mount Vernon High School",NA,NA,NA,NA,62.3,0.2,103,0.2,100.6,0.6,93.4,"A",NA,NA,NA,NA,52.6,0.2,93.1,0.2,94.8,0.6,86,"B",1
"1249",6590,"M S D Mount Vernon","6953","Mount Vernon Jr High School",66.8,0.5,108.1,0.5,NA,NA,NA,NA,NA,NA,87.5,"B",66.2,0.5,98.3,0.5,NA,NA,NA,NA,NA,NA,82.3,"B",1
"1250",6590,"M S D Mount Vernon","6961","West Elementary School",65.3,0.5,109.3,0.5,NA,NA,NA,NA,NA,NA,87.3,"B",69.5,0.5,112.5,0.5,NA,NA,NA,NA,NA,NA,91,"A",1
"1251",6590,"M S D Mount Vernon","6965","Farmersville Elementary School",79.8,0.5,116.9,0.5,NA,NA,NA,NA,NA,NA,98.4,"A",78.4,0.5,95.9,0.5,NA,NA,NA,NA,NA,NA,87.2,"B",1
"1252",6590,"M S D Mount Vernon","6969","Marrs Elementary School",80.7,0.5,133.2,0.5,NA,NA,NA,NA,NA,NA,107,"A",85.1,0.5,124.9,0.5,NA,NA,NA,NA,NA,NA,105,"A",1
"1253",6600,"M S D North Posey Co Schools","6973","North Posey Junior High School",72.2,0.5,102.1,0.5,NA,NA,NA,NA,NA,NA,87.2,"B",67.8,0.5,85.9,0.5,NA,NA,NA,NA,NA,NA,76.9,"C",1
"1254",6600,"M S D North Posey Co Schools","6975","North Posey High School",NA,NA,NA,NA,62.7,0.2,122.2,0.2,100,0.6,97,"A",NA,NA,NA,NA,59.3,0.2,107.8,0.2,101,0.6,94,"A",1
"1255",6600,"M S D North Posey Co Schools","6985","North Elementary School",73.3,0.5,91,0.5,NA,NA,NA,NA,NA,NA,82.2,"B",70.3,0.5,85,0.5,NA,NA,NA,NA,NA,NA,77.7,"C",1
"1256",6600,"M S D North Posey Co Schools","6989","South Terrace Elementary",85.4,0.5,107.5,0.5,NA,NA,NA,NA,NA,NA,96.5,"A",83.3,0.5,115.5,0.5,NA,NA,NA,NA,NA,NA,99.4,"A",1
"1257",6620,"Eastern Pulaski Community Sch Corp","6994","Eastern Pulaski Elementary School",72.2,0.5,82.4,0.5,NA,NA,NA,NA,NA,NA,77.3,"C",68.1,0.5,81.5,0.5,NA,NA,NA,NA,NA,NA,74.8,"C",1
"1258",6620,"Eastern Pulaski Community Sch Corp","6996","Winamac Community Middle School",69,0.5,89,0.5,NA,NA,NA,NA,NA,NA,79,"C",63.9,0.5,101.8,0.5,NA,NA,NA,NA,NA,NA,82.9,"B",1
"1259",6620,"Eastern Pulaski Community Sch Corp","6997","Winamac Community High School",NA,NA,NA,NA,51.2,0.2,95.9,0.2,100.6,0.6,89.8,"B",NA,NA,NA,NA,51.5,0.2,90.5,0.2,100.5,0.6,88.7,"B",1
"1260",6630,"West Central School Corp","7025","West Central Senior High School",NA,NA,NA,NA,34.5,0.2,100.9,0.2,93.1,0.6,82.9,"B",NA,NA,NA,NA,40.9,0.2,99.2,0.2,101.8,0.6,89.1,"B",1
"1261",6630,"West Central School Corp","7027","West Central Elementary School",61.2,0.5,83.1,0.5,NA,NA,NA,NA,NA,NA,72.2,"C",57.1,0.5,71.3,0.5,NA,NA,NA,NA,NA,NA,64.2,"D",1
"1262",6630,"West Central School Corp","7031","West Central Middle School",48.2,0.5,107.2,0.5,NA,NA,NA,NA,NA,NA,77.7,"C",55.5,0.5,99,0.5,NA,NA,NA,NA,NA,NA,77.3,"C",1
"1263",6705,"South Putnam Community Schools","7055","Central Elementary School",61.7,0.5,102.6,0.5,NA,NA,NA,NA,NA,NA,82.2,"B",63.9,0.5,104.9,0.5,NA,NA,NA,NA,NA,NA,84.4,"B",1
"1264",6705,"South Putnam Community Schools","7056","South Putnam Middle School",56.8,0.5,97,0.5,NA,NA,NA,NA,NA,NA,76.9,"C",58.6,0.5,91.8,0.5,NA,NA,NA,NA,NA,NA,75.2,"C",1
"1265",6705,"South Putnam Community Schools","7057","Fillmore Elementary School",63.3,0.5,91.5,0.5,NA,NA,NA,NA,NA,NA,77.4,"C",79.3,0.5,102,0.5,NA,NA,NA,NA,NA,NA,90.7,"A",1
"1266",6705,"South Putnam Community Schools","7071","South Putnam High School",NA,NA,NA,NA,41.7,0.2,85.3,0.2,100,0.6,85.4,"B",NA,NA,NA,NA,39.6,0.2,92.1,0.2,100.7,0.6,86.8,"B",1
"1267",6715,"North Putnam Community Schools","7041","Bainbridge Elementary School",63.7,0.5,86.5,0.5,NA,NA,NA,NA,NA,NA,75.1,"C",66.5,0.5,75.6,0.5,NA,NA,NA,NA,NA,NA,71.1,"C",1
"1268",6715,"North Putnam Community Schools","7045","Roachdale Elementary School",78.4,0.5,105.2,0.5,NA,NA,NA,NA,NA,NA,91.8,"A",76.3,0.5,96.2,0.5,NA,NA,NA,NA,NA,NA,86.3,"B",1
"1269",6715,"North Putnam Community Schools","7049","North Putnam Middle School",63.7,0.5,102.6,0.5,NA,NA,NA,NA,NA,NA,83.2,"B",64.9,0.5,105.6,0.5,NA,NA,NA,NA,NA,NA,85.3,"B",1
"1270",6715,"North Putnam Community Schools","7061","North Putnam Sr High School",NA,NA,NA,NA,62.8,0.2,128.6,0.2,101.3,0.6,99.1,"A",NA,NA,NA,NA,52.6,0.2,132.8,0.2,100,0.6,97.1,"A",1
